,Prediction,Confidence,True Value
10874,occupation,0.95092237,occupation
10875,occupation,0.9896784,occupation
10876,occupation,0.9196263,occupation
10877,occupation,0.95297253,occupation
10878,occupation,0.9724088,occupation
10879,occupation,0.8944985,occupation
10880,occupation,0.90227723,occupation
10881,occupation,0.9896784,occupation
10882,occupation,0.9196263,occupation
10883,occupation,0.95297253,occupation
10884,occupation,0.97590464,occupation
10885,occupation,0.9181899,occupation
10886,occupation,0.9171231,occupation
10887,occupation,0.9896784,occupation
10888,occupation,0.9196263,occupation
10889,occupation,0.95297253,occupation
10890,occupation,0.91607845,occupation
10891,occupation,0.7624773,occupation
10892,occupation,0.774933,occupation
10893,occupation,0.9896784,occupation
10894,occupation,0.9196263,occupation
10895,occupation,0.95297253,occupation
10896,occupation,0.98644406,occupation
10897,occupation,0.952516,occupation
10898,occupation,0.9544908,occupation
10899,occupation,0.9896784,occupation
10900,occupation,0.9196263,occupation
10901,occupation,0.95297253,occupation
10902,occupation,0.9806707,occupation
10903,occupation,0.89421153,occupation
10904,occupation,0.9157521,occupation
10905,occupation,0.9896784,occupation
10906,occupation,0.9196263,occupation
10907,occupation,0.95297253,occupation
10908,occupation,0.9782882,occupation
10909,occupation,0.91129977,occupation
10910,occupation,0.93816376,occupation
10911,occupation,0.98693246,occupation
10912,occupation,0.9068467,occupation
10913,occupation,0.9469655,occupation
10914,occupation,0.9299604,occupation
10915,occupation,0.7703866,occupation
10916,occupation,0.77677023,occupation
10917,occupation,0.98693246,occupation
10918,occupation,0.9068467,occupation
10919,occupation,0.9469655,occupation
10920,occupation,0.9510651,occupation
10921,occupation,0.8326182,occupation
10922,occupation,0.8440926,occupation
10923,occupation,0.98693246,occupation
10924,occupation,0.9068467,occupation
10925,occupation,0.9469655,occupation
10926,occupation,0.93160135,occupation
10927,occupation,0.8158023,occupation
10928,occupation,0.833644,occupation
10929,occupation,0.98693246,occupation
10930,occupation,0.9068467,occupation
10931,occupation,0.9469655,occupation
10932,occupation,0.96255887,occupation
10933,occupation,0.8984484,occupation
10934,occupation,0.896183,occupation
10935,occupation,0.98693246,occupation
10936,occupation,0.9068467,occupation
10937,occupation,0.9469655,occupation
10938,occupation,0.9681434,occupation
10939,occupation,0.8619602,occupation
10940,occupation,0.8820755,occupation
10941,occupation,0.98693246,occupation
10942,occupation,0.9068467,occupation
10943,occupation,0.9469655,occupation
10944,occupation,0.9958836,occupation
10945,occupation,0.9838027,occupation
10946,occupation,0.98680437,occupation
10947,occupation,0.9970378,occupation
10948,occupation,0.9819199,occupation
10949,occupation,0.9890687,occupation
10950,occupation,0.98634934,occupation
10951,occupation,0.94513595,occupation
10952,occupation,0.94520354,occupation
10953,occupation,0.9970378,occupation
10954,occupation,0.9819199,occupation
10955,occupation,0.9890687,occupation
10956,occupation,0.99274623,occupation
10957,occupation,0.9704888,occupation
10958,occupation,0.972475,occupation
10959,occupation,0.9970378,occupation
10960,occupation,0.9819199,occupation
10961,occupation,0.9890687,occupation
10962,occupation,0.9667888,occupation
10963,occupation,0.9112977,occupation
10964,occupation,0.9114347,occupation
10965,occupation,0.9970378,occupation
10966,occupation,0.9819199,occupation
10967,occupation,0.9890687,occupation
10968,occupation,0.9948725,occupation
10969,occupation,0.9840382,occupation
10970,occupation,0.983791,occupation
10971,occupation,0.9970378,occupation
10972,occupation,0.9819199,occupation
10973,occupation,0.9890687,occupation
10974,occupation,0.9927908,occupation
10975,occupation,0.96444404,occupation
10976,occupation,0.97241664,occupation
10977,occupation,0.9970378,occupation
10978,occupation,0.9819199,occupation
10979,occupation,0.9890687,occupation
10980,occupation,0.99653643,occupation
10981,occupation,0.97899204,occupation
10982,occupation,0.98385113,occupation
10983,occupation,0.99707174,occupation
10984,occupation,0.97449005,occupation
10985,occupation,0.9853989,occupation
10986,occupation,0.9885386,occupation
10987,occupation,0.92851055,occupation
10988,occupation,0.94463027,occupation
10989,occupation,0.99707174,occupation
10990,occupation,0.97449005,occupation
10991,occupation,0.9853989,occupation
10992,occupation,0.9875036,occupation
10993,occupation,0.92187816,occupation
10994,occupation,0.94092804,occupation
10995,occupation,0.99707174,occupation
10996,occupation,0.97449005,occupation
10997,occupation,0.9853989,occupation
10998,occupation,0.9710779,occupation
10999,occupation,0.8808905,occupation
11000,occupation,0.8986925,occupation
11001,occupation,0.99707174,occupation
11002,occupation,0.97449005,occupation
11003,occupation,0.9853989,occupation
11004,occupation,0.99463856,occupation
11005,occupation,0.9734555,occupation
11006,occupation,0.978456,occupation
11007,occupation,0.99707174,occupation
11008,occupation,0.97449005,occupation
11009,occupation,0.9853989,occupation
11010,occupation,0.99565935,occupation
11011,occupation,0.97519225,occupation
11012,occupation,0.97855896,occupation
11013,occupation,0.99707174,occupation
11014,occupation,0.97449005,occupation
11015,occupation,0.9853989,occupation
11016,participant,0.9996499,participant
11017,participant,0.9999539,participant
11018,participant,0.99991286,participant
11019,participant,0.99983215,participant
11020,participant,0.99998975,participant
11021,participant,0.9999546,participant
11022,participant,0.9995213,participant
11023,participant,0.9999183,participant
11024,participant,0.99985397,participant
11025,participant,0.99983215,participant
11026,participant,0.99998975,participant
11027,participant,0.9999546,participant
11028,participant,0.9999365,participant
11029,participant,0.99998945,participant
11030,participant,0.9999798,participant
11031,participant,0.99983215,participant
11032,participant,0.99998975,participant
11033,participant,0.9999546,participant
11034,participant,0.9998955,participant
11035,participant,0.9999844,participant
11036,participant,0.9999742,participant
11037,participant,0.99983215,participant
11038,participant,0.99998975,participant
11039,participant,0.9999546,participant
11040,participant,0.9995912,participant
11041,participant,0.99993306,participant
11042,participant,0.99988157,participant
11043,participant,0.99983215,participant
11044,participant,0.99998975,participant
11045,participant,0.9999546,participant
11046,participant,0.9991718,participant
11047,participant,0.99984884,participant
11048,participant,0.99980354,participant
11049,participant,0.99983215,participant
11050,participant,0.99998975,participant
11051,participant,0.9999546,participant
11052,participant,0.9996897,participant
11053,participant,0.99994594,participant
11054,participant,0.9999112,participant
11055,participant,0.9998472,participant
11056,participant,0.99998796,participant
11057,participant,0.9999563,participant
11058,participant,0.99955785,participant
11059,participant,0.9999052,participant
11060,participant,0.9998538,participant
11061,participant,0.9998472,participant
11062,participant,0.99998796,participant
11063,participant,0.9999563,participant
11064,participant,0.9994041,participant
11065,participant,0.99987584,participant
11066,participant,0.9997739,participant
11067,participant,0.9998472,participant
11068,participant,0.99998796,participant
11069,participant,0.9999563,participant
11070,participant,0.9998607,participant
11071,participant,0.9999662,participant
11072,participant,0.99994993,participant
11073,participant,0.9998472,participant
11074,participant,0.99998796,participant
11075,participant,0.9999563,participant
11076,participant,0.99910945,participant
11077,participant,0.9997907,participant
11078,participant,0.999566,participant
11079,participant,0.9998472,participant
11080,participant,0.99998796,participant
11081,participant,0.9999563,participant
11082,participant,0.9991413,participant
11083,participant,0.9998301,participant
11084,participant,0.9997087,participant
11085,participant,0.9998472,participant
11086,participant,0.99998796,participant
11087,participant,0.9999563,participant
11088,participant,0.9999148,participant
11089,participant,0.9999843,participant
11090,participant,0.99997497,participant
11091,participant,0.9999376,participant
11092,participant,0.9999958,participant
11093,participant,0.99998033,participant
11094,participant,0.99953556,participant
11095,participant,0.9998955,participant
11096,participant,0.99982023,participant
11097,participant,0.9999376,participant
11098,participant,0.9999958,participant
11099,participant,0.99998033,participant
11100,participant,0.9999217,participant
11101,participant,0.9999816,participant
11102,participant,0.9999729,participant
11103,participant,0.9999376,participant
11104,participant,0.9999958,participant
11105,participant,0.99998033,participant
11106,participant,0.99994075,participant
11107,participant,0.9999861,participant
11108,participant,0.99997824,participant
11109,participant,0.9999376,participant
11110,participant,0.9999958,participant
11111,participant,0.99998033,participant
11112,participant,0.99955595,participant
11113,participant,0.99990034,participant
11114,participant,0.99978566,participant
11115,participant,0.9999376,participant
11116,participant,0.9999958,participant
11117,participant,0.99998033,participant
11118,participant,0.9995918,participant
11119,participant,0.99991214,participant
11120,participant,0.9998567,participant
11121,participant,0.9999376,participant
11122,participant,0.9999958,participant
11123,participant,0.99998033,participant
11124,participant,0.99990094,participant
11125,participant,0.9999811,participant
11126,participant,0.9999755,participant
11127,participant,0.9999397,participant
11128,participant,0.9999945,participant
11129,participant,0.9999835,participant
11130,participant,0.9998393,participant
11131,participant,0.9999657,participant
11132,participant,0.99995035,participant
11133,participant,0.9999397,participant
11134,participant,0.9999945,participant
11135,participant,0.9999835,participant
11136,participant,0.9999275,participant
11137,participant,0.9999861,participant
11138,participant,0.9999781,participant
11139,participant,0.9999397,participant
11140,participant,0.9999945,participant
11141,participant,0.9999835,participant
11142,participant,0.9999256,participant
11143,participant,0.9999852,participant
11144,participant,0.99997807,participant
11145,participant,0.9999397,participant
11146,participant,0.9999945,participant
11147,participant,0.9999835,participant
11148,participant,0.9998433,participant
11149,participant,0.999964,participant
11150,participant,0.9999451,participant
11151,participant,0.9999397,participant
11152,participant,0.9999945,participant
11153,participant,0.9999835,participant
11154,participant,0.9997913,participant
11155,participant,0.9999597,participant
11156,participant,0.9999432,participant
11157,participant,0.9999397,participant
11158,participant,0.9999945,participant
11159,participant,0.9999835,participant
11160,participant,0.9996602,participant
11161,participant,0.9999256,participant
11162,participant,0.9999038,participant
11163,participant,0.9997725,participant
11164,participant,0.9999733,participant
11165,participant,0.9999344,participant
11166,participant,0.99930894,participant
11167,participant,0.99982625,participant
11168,participant,0.99972206,participant
11169,participant,0.9997725,participant
11170,participant,0.9999733,participant
11171,participant,0.9999344,participant
11172,participant,0.9996571,participant
11173,participant,0.9999179,participant
11174,participant,0.99985605,participant
11175,participant,0.9997725,participant
11176,participant,0.9999733,participant
11177,participant,0.9999344,participant
11178,participant,0.9998453,participant
11179,participant,0.9999601,participant
11180,participant,0.99994445,participant
11181,participant,0.9997725,participant
11182,participant,0.9999733,participant
11183,participant,0.9999344,participant
11184,participant,0.99932224,participant
11185,participant,0.99981505,participant
11186,participant,0.9997469,participant
11187,participant,0.9997725,participant
11188,participant,0.9999733,participant
11189,participant,0.9999344,participant
11190,participant,0.9992287,participant
11191,participant,0.9998397,participant
11192,participant,0.9997523,participant
11193,participant,0.9997725,participant
11194,participant,0.9999733,participant
11195,participant,0.9999344,participant
11196,participant,0.9992103,participant
11197,participant,0.9998511,participant
11198,participant,0.99979186,participant
11199,participant,0.9994293,participant
11200,participant,0.99994963,participant
11201,participant,0.99984026,participant
11202,participant,0.99856275,participant
11203,participant,0.9997659,participant
11204,participant,0.9995109,participant
11205,participant,0.9994293,participant
11206,participant,0.99994963,participant
11207,participant,0.99984026,participant
11208,participant,0.9993736,participant
11209,participant,0.99988675,participant
11210,participant,0.9997717,participant
11211,participant,0.9994293,participant
11212,participant,0.99994963,participant
11213,participant,0.99984026,participant
11214,participant,0.99970865,participant
11215,participant,0.9999455,participant
11216,participant,0.9999128,participant
11217,participant,0.9994293,participant
11218,participant,0.99994963,participant
11219,participant,0.99984026,participant
11220,participant,0.99892837,participant
11221,participant,0.9998252,participant
11222,participant,0.99964076,participant
11223,participant,0.9994293,participant
11224,participant,0.99994963,participant
11225,participant,0.99984026,participant
11226,participant,0.9981356,participant
11227,participant,0.99959373,participant
11228,participant,0.99936324,participant
11229,participant,0.9994293,participant
11230,participant,0.99994963,participant
11231,participant,0.99984026,participant
11232,occupation,0.9994904,participant
11233,occupation,0.98850983,participant
11234,occupation,0.9930766,participant
11235,occupation,0.9999289,participant
11236,occupation,0.9978041,participant
11237,occupation,0.99946374,participant
11238,occupation,0.9985372,participant
11239,occupation,0.97237635,participant
11240,occupation,0.9815433,participant
11241,occupation,0.9999289,participant
11242,occupation,0.9978041,participant
11243,occupation,0.99946374,participant
11244,occupation,0.9985205,participant
11245,occupation,0.97109395,participant
11246,occupation,0.97908294,participant
11247,occupation,0.9999289,participant
11248,occupation,0.9978041,participant
11249,occupation,0.99946374,participant
11250,occupation,0.99381465,participant
11251,occupation,0.8845722,participant
11252,occupation,0.93338126,participant
11253,occupation,0.9999289,participant
11254,occupation,0.9978041,participant
11255,occupation,0.99946374,participant
11256,occupation,0.9983831,participant
11257,occupation,0.96749544,participant
11258,occupation,0.98398036,participant
11259,occupation,0.9999289,participant
11260,occupation,0.9978041,participant
11261,occupation,0.99946374,participant
11262,occupation,0.99980956,participant
11263,occupation,0.9957451,participant
11264,occupation,0.9981537,participant
11265,occupation,0.9999289,participant
11266,occupation,0.9978041,participant
11267,occupation,0.99946374,participant
11268,occupation,0.9991667,participant
11269,occupation,0.9851058,participant
11270,occupation,0.99155796,participant
11271,occupation,0.9995773,participant
11272,occupation,0.9701591,participant
11273,occupation,0.9975956,participant
11274,occupation,0.9981584,participant
11275,occupation,0.97279984,participant
11276,occupation,0.9799341,participant
11277,occupation,0.9995773,participant
11278,occupation,0.9701591,participant
11279,occupation,0.9975956,participant
11280,occupation,0.99812347,participant
11281,occupation,0.9754331,participant
11282,occupation,0.9817218,participant
11283,occupation,0.9995773,participant
11284,occupation,0.9701591,participant
11285,occupation,0.9975956,participant
11286,occupation,0.9943952,participant
11287,occupation,0.92986023,participant
11288,occupation,0.9526003,participant
11289,occupation,0.9995773,participant
11290,occupation,0.9701591,participant
11291,occupation,0.9975956,participant
11292,occupation,0.99814844,participant
11293,occupation,0.9738657,participant
11294,occupation,0.9854085,participant
11295,occupation,0.9995773,participant
11296,occupation,0.9701591,participant
11297,occupation,0.9975956,participant
11298,occupation,0.99971974,participant
11299,occupation,0.9954617,participant
11300,occupation,0.9978574,participant
11301,occupation,0.9995773,participant
11302,occupation,0.9701591,participant
11303,occupation,0.9975956,participant
11304,occupation,0.99877983,participant
11305,occupation,0.97551787,participant
11306,occupation,0.9872574,participant
11307,occupation,0.99954134,participant
11308,occupation,0.9765167,participant
11309,occupation,0.9969695,participant
11310,occupation,0.9977259,participant
11311,occupation,0.96455234,participant
11312,occupation,0.9798747,participant
11313,occupation,0.99954134,participant
11314,occupation,0.9765167,participant
11315,occupation,0.9969695,participant
11316,occupation,0.9979257,participant
11317,occupation,0.9684437,participant
11318,occupation,0.9795219,participant
11319,occupation,0.99954134,participant
11320,occupation,0.9765167,participant
11321,occupation,0.9969695,participant
11322,occupation,0.99050885,participant
11323,occupation,0.8804599,participant
11324,occupation,0.92570066,participant
11325,occupation,0.99954134,participant
11326,occupation,0.9765167,participant
11327,occupation,0.9969695,participant
11328,occupation,0.9972977,participant
11329,occupation,0.9631511,participant
11330,occupation,0.98009235,participant
11331,occupation,0.99954134,participant
11332,occupation,0.9765167,participant
11333,occupation,0.9969695,participant
11334,occupation,0.9995497,participant
11335,occupation,0.9942117,participant
11336,occupation,0.99711096,participant
11337,occupation,0.99954134,participant
11338,occupation,0.9765167,participant
11339,occupation,0.9969695,participant
11340,occupation,0.99675435,participant
11341,occupation,0.9550743,participant
11342,occupation,0.96472114,participant
11343,occupation,0.9991347,participant
11344,occupation,0.9815324,participant
11345,occupation,0.99528927,participant
11346,occupation,0.99266785,participant
11347,occupation,0.90064853,participant
11348,occupation,0.92831683,participant
11349,occupation,0.9991347,participant
11350,occupation,0.9815324,participant
11351,occupation,0.99528927,participant
11352,occupation,0.99116504,participant
11353,occupation,0.89930415,participant
11354,occupation,0.91538525,participant
11355,occupation,0.9991347,participant
11356,occupation,0.9815324,participant
11357,occupation,0.99528927,participant
11358,occupation,0.99135196,participant
11359,occupation,0.88485885,participant
11360,occupation,0.92004,participant
11361,occupation,0.9991347,participant
11362,occupation,0.9815324,participant
11363,occupation,0.99528927,participant
11364,occupation,0.9896531,participant
11365,occupation,0.86819965,participant
11366,occupation,0.91722685,participant
11367,occupation,0.9991347,participant
11368,occupation,0.9815324,participant
11369,occupation,0.99528927,participant
11370,occupation,0.9985424,participant
11371,occupation,0.9835467,participant
11372,occupation,0.9893505,participant
11373,occupation,0.9991347,participant
11374,occupation,0.9815324,participant
11375,occupation,0.99528927,participant
11376,occupation,0.9987878,participant
11377,occupation,0.98540187,participant
11378,occupation,0.98853445,participant
11379,occupation,0.9997247,participant
11380,occupation,0.9959572,participant
11381,occupation,0.998839,participant
11382,occupation,0.99797684,participant
11383,occupation,0.97507924,participant
11384,occupation,0.9836764,participant
11385,occupation,0.9997247,participant
11386,occupation,0.9959572,participant
11387,occupation,0.998839,participant
11388,occupation,0.99792475,participant
11389,occupation,0.97867566,participant
11390,occupation,0.9835771,participant
11391,occupation,0.9997247,participant
11392,occupation,0.9959572,participant
11393,occupation,0.998839,participant
11394,occupation,0.9914922,participant
11395,occupation,0.9194444,participant
11396,occupation,0.9424528,participant
11397,occupation,0.9997247,participant
11398,occupation,0.9959572,participant
11399,occupation,0.998839,participant
11400,occupation,0.9984663,participant
11401,occupation,0.98233795,participant
11402,occupation,0.98823303,participant
11403,occupation,0.9997247,participant
11404,occupation,0.9959572,participant
11405,occupation,0.998839,participant
11406,occupation,0.9996219,participant
11407,occupation,0.99564,participant
11408,occupation,0.997525,participant
11409,occupation,0.9997247,participant
11410,occupation,0.9959572,participant
11411,occupation,0.998839,participant
11412,occupation,0.9998625,participant
11413,occupation,0.9981083,participant
11414,occupation,0.9989605,participant
11415,occupation,0.9999689,participant
11416,occupation,0.9993812,participant
11417,occupation,0.9998309,participant
11418,occupation,0.99965024,participant
11419,occupation,0.9952616,participant
11420,occupation,0.9977032,participant
11421,occupation,0.9999689,participant
11422,occupation,0.9993812,participant
11423,occupation,0.9998309,participant
11424,occupation,0.9995215,participant
11425,occupation,0.9951155,participant
11426,occupation,0.9974492,participant
11427,occupation,0.9999689,participant
11428,occupation,0.9993812,participant
11429,occupation,0.9998309,participant
11430,occupation,0.9988516,participant
11431,occupation,0.98607916,participant
11432,occupation,0.99303573,participant
11433,occupation,0.9999689,participant
11434,occupation,0.9993812,participant
11435,occupation,0.9998309,participant
11436,occupation,0.9996627,participant
11437,occupation,0.9954153,participant
11438,occupation,0.99773526,participant
11439,occupation,0.9999689,participant
11440,occupation,0.9993812,participant
11441,occupation,0.9998309,participant
11442,occupation,0.99985766,participant
11443,occupation,0.99825567,participant
11444,occupation,0.99923813,participant
11445,occupation,0.9999689,participant
11446,occupation,0.9993812,participant
11447,occupation,0.9998309,participant
11448,occupation,0.9998925,occupation
11449,occupation,0.9957939,occupation
11450,occupation,0.9996091,occupation
11451,occupation,0.9999497,occupation
11452,occupation,0.9959647,occupation
11453,occupation,0.99980235,occupation
11454,occupation,0.99984825,occupation
11455,occupation,0.9860418,occupation
11456,occupation,0.99806577,occupation
11457,occupation,0.9999497,occupation
11458,occupation,0.9959647,occupation
11459,occupation,0.99980235,occupation
11460,occupation,0.9998088,occupation
11461,occupation,0.98402876,occupation
11462,occupation,0.99815196,occupation
11463,occupation,0.9999497,occupation
11464,occupation,0.9959647,occupation
11465,occupation,0.99980235,occupation
11466,occupation,0.99954486,occupation
11467,occupation,0.9677704,occupation
11468,occupation,0.996393,occupation
11469,occupation,0.9999497,occupation
11470,occupation,0.9959647,occupation
11471,occupation,0.99980235,occupation
11472,occupation,0.9999411,occupation
11473,occupation,0.9957526,occupation
11474,occupation,0.99954015,occupation
11475,occupation,0.9999497,occupation
11476,occupation,0.9959647,occupation
11477,occupation,0.99980235,occupation
11478,occupation,0.99993056,occupation
11479,occupation,0.9937865,occupation
11480,occupation,0.9994174,occupation
11481,occupation,0.9999497,occupation
11482,occupation,0.9959647,occupation
11483,occupation,0.99980235,occupation
11484,occupation,0.9997952,occupation
11485,occupation,0.9896074,occupation
11486,occupation,0.9989489,occupation
11487,occupation,0.9998665,occupation
11488,occupation,0.9845527,occupation
11489,occupation,0.9993707,occupation
11490,occupation,0.99970335,occupation
11491,occupation,0.98862904,occupation
11492,occupation,0.9983116,occupation
11493,occupation,0.9998665,occupation
11494,occupation,0.9845527,occupation
11495,occupation,0.9993707,occupation
11496,occupation,0.9995813,occupation
11497,occupation,0.99058855,occupation
11498,occupation,0.99774426,occupation
11499,occupation,0.9998665,occupation
11500,occupation,0.9845527,occupation
11501,occupation,0.9993707,occupation
11502,occupation,0.99929464,occupation
11503,occupation,0.9834646,occupation
11504,occupation,0.9961131,occupation
11505,occupation,0.9998665,occupation
11506,occupation,0.9845527,occupation
11507,occupation,0.9993707,occupation
11508,occupation,0.9998366,occupation
11509,occupation,0.99670637,occupation
11510,occupation,0.999078,occupation
11511,occupation,0.9998665,occupation
11512,occupation,0.9845527,occupation
11513,occupation,0.9993707,occupation
11514,occupation,0.99982154,occupation
11515,occupation,0.9951293,occupation
11516,occupation,0.99883664,occupation
11517,occupation,0.9998665,occupation
11518,occupation,0.9845527,occupation
11519,occupation,0.9993707,occupation
11520,occupation,0.9997782,occupation
11521,occupation,0.98344266,occupation
11522,occupation,0.9988341,occupation
11523,occupation,0.9998528,occupation
11524,occupation,0.98090976,occupation
11525,occupation,0.99935704,occupation
11526,occupation,0.99948037,occupation
11527,occupation,0.9828747,occupation
11528,occupation,0.9965067,occupation
11529,occupation,0.9998528,occupation
11530,occupation,0.98090976,occupation
11531,occupation,0.99935704,occupation
11532,occupation,0.9994032,occupation
11533,occupation,0.9743616,occupation
11534,occupation,0.99671346,occupation
11535,occupation,0.9998528,occupation
11536,occupation,0.98090976,occupation
11537,occupation,0.99935704,occupation
11538,occupation,0.9988476,occupation
11539,occupation,0.96309966,occupation
11540,occupation,0.99358475,occupation
11541,occupation,0.9998528,occupation
11542,occupation,0.98090976,occupation
11543,occupation,0.99935704,occupation
11544,occupation,0.9998184,occupation
11545,occupation,0.99474907,occupation
11546,occupation,0.99889266,occupation
11547,occupation,0.9998528,occupation
11548,occupation,0.98090976,occupation
11549,occupation,0.99935704,occupation
11550,occupation,0.99974763,occupation
11551,occupation,0.9919065,occupation
11552,occupation,0.9983128,occupation
11553,occupation,0.9998528,occupation
11554,occupation,0.98090976,occupation
11555,occupation,0.99935704,occupation
11556,occupation,0.9994258,occupation
11557,occupation,0.9629139,occupation
11558,occupation,0.9975368,occupation
11559,occupation,0.99923766,occupation
11560,occupation,0.9284322,occupation
11561,occupation,0.997401,occupation
11562,occupation,0.9987646,occupation
11563,occupation,0.9656912,occupation
11564,occupation,0.99175465,occupation
11565,occupation,0.99923766,occupation
11566,occupation,0.9284322,occupation
11567,occupation,0.997401,occupation
11568,occupation,0.9985529,occupation
11569,occupation,0.9615701,occupation
11570,occupation,0.99238265,occupation
11571,occupation,0.99923766,occupation
11572,occupation,0.9284322,occupation
11573,occupation,0.997401,occupation
11574,occupation,0.99770594,occupation
11575,occupation,0.93658394,occupation
11576,occupation,0.9917866,occupation
11577,occupation,0.99923766,occupation
11578,occupation,0.9284322,occupation
11579,occupation,0.997401,occupation
11580,occupation,0.999384,occupation
11581,occupation,0.99060994,occupation
11582,occupation,0.997162,occupation
11583,occupation,0.99923766,occupation
11584,occupation,0.9284322,occupation
11585,occupation,0.997401,occupation
11586,occupation,0.9994635,occupation
11587,occupation,0.9893125,occupation
11588,occupation,0.9971095,occupation
11589,occupation,0.99923766,occupation
11590,occupation,0.9284322,occupation
11591,occupation,0.997401,occupation
11592,occupation,0.99988836,occupation
11593,occupation,0.99601907,occupation
11594,occupation,0.9995681,occupation
11595,occupation,0.9999171,occupation
11596,occupation,0.99258065,occupation
11597,occupation,0.99972326,occupation
11598,occupation,0.9997978,occupation
11599,occupation,0.99576604,occupation
11600,occupation,0.99880004,occupation
11601,occupation,0.9999171,occupation
11602,occupation,0.99258065,occupation
11603,occupation,0.99972326,occupation
11604,occupation,0.99980414,occupation
11605,occupation,0.9962419,occupation
11606,occupation,0.99902594,occupation
11607,occupation,0.9999171,occupation
11608,occupation,0.99258065,occupation
11609,occupation,0.99972326,occupation
11610,occupation,0.99940646,occupation
11611,occupation,0.9920578,occupation
11612,occupation,0.9975365,occupation
11613,occupation,0.9999171,occupation
11614,occupation,0.99258065,occupation
11615,occupation,0.99972326,occupation
11616,occupation,0.99973875,occupation
11617,occupation,0.99572575,occupation
11618,occupation,0.9992054,occupation
11619,occupation,0.9999171,occupation
11620,occupation,0.99258065,occupation
11621,occupation,0.99972326,occupation
11622,occupation,0.99990493,occupation
11623,occupation,0.9982844,occupation
11624,occupation,0.9995206,occupation
11625,occupation,0.9999171,occupation
11626,occupation,0.99258065,occupation
11627,occupation,0.99972326,occupation
11628,occupation,0.9999206,occupation
11629,occupation,0.99328554,occupation
11630,occupation,0.999537,occupation
11631,occupation,0.9999303,occupation
11632,occupation,0.9905472,occupation
11633,occupation,0.99963164,occupation
11634,occupation,0.9998261,occupation
11635,occupation,0.9898274,occupation
11636,occupation,0.9988423,occupation
11637,occupation,0.9999303,occupation
11638,occupation,0.9905472,occupation
11639,occupation,0.99963164,occupation
11640,occupation,0.99977314,occupation
11641,occupation,0.9895708,occupation
11642,occupation,0.99863803,occupation
11643,occupation,0.9999303,occupation
11644,occupation,0.9905472,occupation
11645,occupation,0.99963164,occupation
11646,occupation,0.99964297,occupation
11647,occupation,0.9873123,occupation
11648,occupation,0.99799675,occupation
11649,occupation,0.9999303,occupation
11650,occupation,0.9905472,occupation
11651,occupation,0.99963164,occupation
11652,occupation,0.9999378,occupation
11653,occupation,0.9977715,occupation
11654,occupation,0.99964213,occupation
11655,occupation,0.9999303,occupation
11656,occupation,0.9905472,occupation
11657,occupation,0.99963164,occupation
11658,occupation,0.99987346,occupation
11659,occupation,0.993127,occupation
11660,occupation,0.9991702,occupation
11661,occupation,0.9999303,occupation
11662,occupation,0.9905472,occupation
11663,occupation,0.99963164,occupation
11664,occupation,0.83827627,occupation
11665,occupation,0.5313946,occupation
11666,occupation,0.6362265,occupation
11667,occupation,0.99849844,occupation
11668,occupation,0.98911935,occupation
11669,occupation,0.99442816,occupation
11670,occupation,0.87585557,occupation
11671,occupation,0.57037187,occupation
11672,occupation,0.68085194,occupation
11673,occupation,0.99849844,occupation
11674,occupation,0.98911935,occupation
11675,occupation,0.99442816,occupation
11676,occupation,0.6535676,occupation
11677,participant,0.7475993,occupation
11678,participant,0.56702864,occupation
11679,occupation,0.99849844,occupation
11680,occupation,0.98911935,occupation
11681,occupation,0.99442816,occupation
11682,occupation,0.60748583,occupation
11683,participant,0.7743683,occupation
11684,participant,0.6899258,occupation
11685,occupation,0.99849844,occupation
11686,occupation,0.98911935,occupation
11687,occupation,0.99442816,occupation
11688,occupation,0.8756564,occupation
11689,occupation,0.58010656,occupation
11690,occupation,0.6697397,occupation
11691,occupation,0.99849844,occupation
11692,occupation,0.98911935,occupation
11693,occupation,0.99442816,occupation
11694,occupation,0.9437419,occupation
11695,occupation,0.7516366,occupation
11696,occupation,0.8332521,occupation
11697,occupation,0.99849844,occupation
11698,occupation,0.98911935,occupation
11699,occupation,0.99442816,occupation
11700,occupation,0.7153791,occupation
11701,participant,0.7211283,occupation
11702,participant,0.6703819,occupation
11703,occupation,0.99681926,occupation
11704,occupation,0.95472753,occupation
11705,occupation,0.97382474,occupation
11706,occupation,0.7030309,occupation
11707,participant,0.6284051,occupation
11708,participant,0.60451424,occupation
11709,occupation,0.99681926,occupation
11710,occupation,0.95472753,occupation
11711,occupation,0.97382474,occupation
11712,occupation,0.70937485,occupation
11713,participant,0.66913277,occupation
11714,participant,0.5512627,occupation
11715,occupation,0.99681926,occupation
11716,occupation,0.95472753,occupation
11717,occupation,0.97382474,occupation
11718,participant,0.5149843,occupation
11719,participant,0.8178715,occupation
11720,participant,0.79946804,occupation
11721,occupation,0.99681926,occupation
11722,occupation,0.95472753,occupation
11723,occupation,0.97382474,occupation
11724,occupation,0.7970325,occupation
11725,occupation,0.507697,occupation
11726,occupation,0.5402492,occupation
11727,occupation,0.99681926,occupation
11728,occupation,0.95472753,occupation
11729,occupation,0.97382474,occupation
11730,occupation,0.9192581,occupation
11731,occupation,0.710847,occupation
11732,occupation,0.77025414,occupation
11733,occupation,0.99681926,occupation
11734,occupation,0.95472753,occupation
11735,occupation,0.97382474,occupation
11736,participant,0.58964944,occupation
