,Prediction,Confidence,True Value
10501,occupation,0.9915495,occupation
10502,occupation,0.9962164,occupation
10503,occupation,0.82633793,occupation
10504,occupation,0.85729516,occupation
10505,occupation,0.9079814,occupation
10506,occupation,0.9971424,occupation
10507,occupation,0.9967667,occupation
10508,occupation,0.9989006,occupation
10509,occupation,0.82633793,occupation
10510,occupation,0.85729516,occupation
10511,occupation,0.9079814,occupation
10512,occupation,0.9893729,occupation
10513,occupation,0.98986185,occupation
10514,occupation,0.9964876,occupation
10515,occupation,0.8876466,occupation
10516,occupation,0.9047711,occupation
10517,occupation,0.94253546,occupation
10518,occupation,0.99236757,occupation
10519,occupation,0.9902843,occupation
10520,occupation,0.99567837,occupation
10521,occupation,0.8876466,occupation
10522,occupation,0.9047711,occupation
10523,occupation,0.94253546,occupation
10524,occupation,0.99079347,occupation
10525,occupation,0.9884219,occupation
10526,occupation,0.99558866,occupation
10527,occupation,0.8876466,occupation
10528,occupation,0.9047711,occupation
10529,occupation,0.94253546,occupation
10530,occupation,0.99554306,occupation
10531,occupation,0.99571246,occupation
10532,occupation,0.99793935,occupation
10533,occupation,0.8876466,occupation
10534,occupation,0.9047711,occupation
10535,occupation,0.94253546,occupation
10536,occupation,0.9876869,occupation
10537,occupation,0.98668855,occupation
10538,occupation,0.99385273,occupation
10539,occupation,0.8876466,occupation
10540,occupation,0.9047711,occupation
10541,occupation,0.94253546,occupation
10542,occupation,0.9971941,occupation
10543,occupation,0.9964424,occupation
10544,occupation,0.9988884,occupation
10545,occupation,0.8876466,occupation
10546,occupation,0.9047711,occupation
10547,occupation,0.94253546,occupation
10548,occupation,0.9992309,occupation
10549,occupation,0.9992167,occupation
10550,occupation,0.9997761,occupation
10551,occupation,0.96979576,occupation
10552,occupation,0.9783104,occupation
10553,occupation,0.9902164,occupation
10554,occupation,0.99432087,occupation
10555,occupation,0.99251324,occupation
10556,occupation,0.99735737,occupation
10557,occupation,0.96979576,occupation
10558,occupation,0.9783104,occupation
10559,occupation,0.9902164,occupation
10560,occupation,0.9940042,occupation
10561,occupation,0.9918981,occupation
10562,occupation,0.9974676,occupation
10563,occupation,0.96979576,occupation
10564,occupation,0.9783104,occupation
10565,occupation,0.9902164,occupation
10566,occupation,0.9982926,occupation
10567,occupation,0.99828464,occupation
10568,occupation,0.9993338,occupation
10569,occupation,0.96979576,occupation
10570,occupation,0.9783104,occupation
10571,occupation,0.9902164,occupation
10572,occupation,0.99786806,occupation
10573,occupation,0.99746704,occupation
10574,occupation,0.9989476,occupation
10575,occupation,0.96979576,occupation
10576,occupation,0.9783104,occupation
10577,occupation,0.9902164,occupation
10578,occupation,0.9987117,occupation
10579,occupation,0.9984014,occupation
10580,occupation,0.99954695,occupation
10581,occupation,0.96979576,occupation
10582,occupation,0.9783104,occupation
10583,occupation,0.9902164,occupation
10584,occupation,0.9971789,occupation
10585,occupation,0.9971594,occupation
10586,occupation,0.99826235,occupation
10587,occupation,0.9957242,occupation
10588,occupation,0.9917705,occupation
10589,occupation,0.99718434,occupation
10590,occupation,0.9908696,occupation
10591,occupation,0.990448,occupation
10592,occupation,0.9928399,occupation
10593,occupation,0.9957242,occupation
10594,occupation,0.9917705,occupation
10595,occupation,0.99718434,occupation
10596,occupation,0.99407357,occupation
10597,occupation,0.9937506,occupation
10598,occupation,0.9961647,occupation
10599,occupation,0.9957242,occupation
10600,occupation,0.9917705,occupation
10601,occupation,0.99718434,occupation
10602,occupation,0.99659187,occupation
10603,occupation,0.996573,occupation
10604,occupation,0.9976517,occupation
10605,occupation,0.9957242,occupation
10606,occupation,0.9917705,occupation
10607,occupation,0.99718434,occupation
10608,occupation,0.9935299,occupation
10609,occupation,0.99360555,occupation
10610,occupation,0.9947924,occupation
10611,occupation,0.9957242,occupation
10612,occupation,0.9917705,occupation
10613,occupation,0.99718434,occupation
10614,occupation,0.998781,occupation
10615,occupation,0.9983656,occupation
10616,occupation,0.99907446,occupation
10617,occupation,0.9957242,occupation
10618,occupation,0.9917705,occupation
10619,occupation,0.99718434,occupation
10620,occupation,0.9907086,occupation
10621,occupation,0.990081,occupation
10622,occupation,0.99399006,occupation
10623,occupation,0.973808,occupation
10624,occupation,0.95323807,occupation
10625,occupation,0.98366237,occupation
10626,occupation,0.9844905,occupation
10627,occupation,0.98233974,occupation
10628,occupation,0.9881149,occupation
10629,occupation,0.973808,occupation
10630,occupation,0.95323807,occupation
10631,occupation,0.98366237,occupation
10632,occupation,0.9836462,occupation
10633,occupation,0.9802602,occupation
10634,occupation,0.98728156,occupation
10635,occupation,0.973808,occupation
10636,occupation,0.95323807,occupation
10637,occupation,0.98366237,occupation
10638,occupation,0.9913449,occupation
10639,occupation,0.98961353,occupation
10640,occupation,0.9934348,occupation
10641,occupation,0.973808,occupation
10642,occupation,0.95323807,occupation
10643,occupation,0.98366237,occupation
10644,occupation,0.9820481,occupation
10645,occupation,0.9807571,occupation
10646,occupation,0.9848275,occupation
10647,occupation,0.973808,occupation
10648,occupation,0.95323807,occupation
10649,occupation,0.98366237,occupation
10650,occupation,0.99350625,occupation
10651,occupation,0.99031097,occupation
10652,occupation,0.9947868,occupation
10653,occupation,0.973808,occupation
10654,occupation,0.95323807,occupation
10655,occupation,0.98366237,occupation
10656,occupation,0.99185395,occupation
10657,occupation,0.99121785,occupation
10658,occupation,0.9946693,occupation
10659,occupation,0.9797124,occupation
10660,occupation,0.962008,occupation
10661,occupation,0.98575914,occupation
10662,occupation,0.9795718,occupation
10663,occupation,0.9764962,occupation
10664,occupation,0.9821089,occupation
10665,occupation,0.9797124,occupation
10666,occupation,0.962008,occupation
10667,occupation,0.98575914,occupation
10668,occupation,0.98808086,occupation
10669,occupation,0.9872705,occupation
10670,occupation,0.99152833,occupation
10671,occupation,0.9797124,occupation
10672,occupation,0.962008,occupation
10673,occupation,0.98575914,occupation
10674,occupation,0.9906318,occupation
10675,occupation,0.9893601,occupation
10676,occupation,0.9933156,occupation
10677,occupation,0.9797124,occupation
10678,occupation,0.962008,occupation
10679,occupation,0.98575914,occupation
10680,occupation,0.9809751,occupation
10681,occupation,0.9789874,occupation
10682,occupation,0.98434216,occupation
10683,occupation,0.9797124,occupation
10684,occupation,0.962008,occupation
10685,occupation,0.98575914,occupation
10686,occupation,0.99294513,occupation
10687,occupation,0.9888729,occupation
10688,occupation,0.99406064,occupation
10689,occupation,0.9797124,occupation
10690,occupation,0.962008,occupation
10691,occupation,0.98575914,occupation
10692,occupation,0.99780554,occupation
10693,occupation,0.9977183,occupation
10694,occupation,0.9984616,occupation
10695,occupation,0.99343616,occupation
10696,occupation,0.9888497,occupation
10697,occupation,0.99531925,occupation
10698,occupation,0.9935689,occupation
10699,occupation,0.99258953,occupation
10700,occupation,0.99316067,occupation
10701,occupation,0.99343616,occupation
10702,occupation,0.9888497,occupation
10703,occupation,0.99531925,occupation
10704,occupation,0.9941708,occupation
10705,occupation,0.99364436,occupation
10706,occupation,0.9954581,occupation
10707,occupation,0.99343616,occupation
10708,occupation,0.9888497,occupation
10709,occupation,0.99531925,occupation
10710,occupation,0.99745095,occupation
10711,occupation,0.99728537,occupation
10712,occupation,0.99829364,occupation
10713,occupation,0.99343616,occupation
10714,occupation,0.9888497,occupation
10715,occupation,0.99531925,occupation
10716,occupation,0.99470496,occupation
10717,occupation,0.99500686,occupation
10718,occupation,0.99537235,occupation
10719,occupation,0.99343616,occupation
10720,occupation,0.9888497,occupation
10721,occupation,0.99531925,occupation
10722,occupation,0.99838185,occupation
10723,occupation,0.9976578,occupation
10724,occupation,0.998461,occupation
10725,occupation,0.99343616,occupation
10726,occupation,0.9888497,occupation
10727,occupation,0.99531925,occupation
10728,occupation,0.99748385,occupation
10729,occupation,0.9974348,occupation
10730,occupation,0.9980876,occupation
10731,occupation,0.99413097,occupation
10732,occupation,0.9909014,occupation
10733,occupation,0.99520296,occupation
10734,occupation,0.99102914,occupation
10735,occupation,0.99016577,occupation
10736,occupation,0.9896663,occupation
10737,occupation,0.99413097,occupation
10738,occupation,0.9909014,occupation
10739,occupation,0.99520296,occupation
10740,occupation,0.9937505,occupation
10741,occupation,0.9932811,occupation
10742,occupation,0.994519,occupation
10743,occupation,0.99413097,occupation
10744,occupation,0.9909014,occupation
10745,occupation,0.99520296,occupation
10746,occupation,0.9958755,occupation
10747,occupation,0.99582446,occupation
10748,occupation,0.99664414,occupation
10749,occupation,0.99413097,occupation
10750,occupation,0.9909014,occupation
10751,occupation,0.99520296,occupation
10752,occupation,0.9969368,occupation
10753,occupation,0.9969663,occupation
10754,occupation,0.9974285,occupation
10755,occupation,0.99413097,occupation
10756,occupation,0.9909014,occupation
10757,occupation,0.99520296,occupation
10758,occupation,0.99741536,occupation
10759,occupation,0.9965148,occupation
10760,occupation,0.9972128,occupation
10761,occupation,0.99413097,occupation
10762,occupation,0.9909014,occupation
10763,occupation,0.99520296,occupation
10764,occupation,0.9990368,occupation
10765,occupation,0.99886835,occupation
10766,occupation,0.9991962,occupation
10767,occupation,0.99754024,occupation
10768,occupation,0.9952251,occupation
10769,occupation,0.9980707,occupation
10770,occupation,0.99551666,occupation
10771,occupation,0.9944923,occupation
10772,occupation,0.99560606,occupation
10773,occupation,0.99754024,occupation
10774,occupation,0.9952251,occupation
10775,occupation,0.9980707,occupation
10776,occupation,0.9972982,occupation
10777,occupation,0.99664927,occupation
10778,occupation,0.9976601,occupation
10779,occupation,0.99754024,occupation
10780,occupation,0.9952251,occupation
10781,occupation,0.9980707,occupation
10782,occupation,0.99875003,occupation
10783,occupation,0.9985284,occupation
10784,occupation,0.9988746,occupation
10785,occupation,0.99754024,occupation
10786,occupation,0.9952251,occupation
10787,occupation,0.9980707,occupation
10788,occupation,0.99752223,occupation
10789,occupation,0.9971497,occupation
10790,occupation,0.9974473,occupation
10791,occupation,0.99754024,occupation
10792,occupation,0.9952251,occupation
10793,occupation,0.9980707,occupation
10794,occupation,0.99931014,occupation
10795,occupation,0.999201,occupation
10796,occupation,0.9994846,occupation
10797,occupation,0.99754024,occupation
10798,occupation,0.9952251,occupation
10799,occupation,0.9980707,occupation
10800,participant,0.9981601,participant
10801,participant,0.9987069,participant
10802,participant,0.9923557,participant
10803,participant,0.9936683,participant
10804,participant,0.9959726,participant
10805,participant,0.9845914,participant
10806,participant,0.9994931,participant
10807,participant,0.9996811,participant
10808,participant,0.99862504,participant
10809,participant,0.9936683,participant
10810,participant,0.9959726,participant
10811,participant,0.9845914,participant
10812,participant,0.99976856,participant
10813,participant,0.9998547,participant
10814,participant,0.9994492,participant
10815,participant,0.9936683,participant
10816,participant,0.9959726,participant
10817,participant,0.9845914,participant
10818,participant,0.99909514,participant
10819,participant,0.9993371,participant
10820,participant,0.9973856,participant
10821,participant,0.9936683,participant
10822,participant,0.9959726,participant
10823,participant,0.9845914,participant
10824,participant,0.9971735,participant
10825,participant,0.9981318,participant
10826,participant,0.9925964,participant
10827,participant,0.9936683,participant
10828,participant,0.9959726,participant
10829,participant,0.9845914,participant
10830,participant,0.99354625,participant
10831,participant,0.9959231,participant
10832,participant,0.98278326,participant
10833,participant,0.9936683,participant
10834,participant,0.9959726,participant
10835,participant,0.9845914,participant
10836,participant,0.99940544,participant
10837,participant,0.9996599,participant
10838,participant,0.9987483,participant
10839,participant,0.9968265,participant
10840,participant,0.99801624,participant
10841,participant,0.9963092,participant
10842,participant,0.99874604,participant
10843,participant,0.9992931,participant
10844,participant,0.99619436,participant
10845,participant,0.9968265,participant
10846,participant,0.99801624,participant
10847,participant,0.9963092,participant
10848,participant,0.99926734,participant
10849,participant,0.99960047,participant
10850,participant,0.9983643,participant
10851,participant,0.9968265,participant
10852,participant,0.99801624,participant
10853,participant,0.9963092,participant
10854,participant,0.99729115,participant
10855,participant,0.9981876,participant
10856,participant,0.9931463,participant
10857,participant,0.9968265,participant
10858,participant,0.99801624,participant
10859,participant,0.9963092,participant
10860,participant,0.9962613,participant
10861,participant,0.99773085,participant
10862,participant,0.9914163,participant
10863,participant,0.9968265,participant
10864,participant,0.99801624,participant
10865,participant,0.9963092,participant
10866,participant,0.9963042,participant
10867,participant,0.99761784,participant
10868,participant,0.9915958,participant
10869,participant,0.9968265,participant
10870,participant,0.99801624,participant
10871,participant,0.9963092,participant
10872,participant,0.99884045,participant
10873,participant,0.99929523,participant
10874,participant,0.9971934,participant
10875,participant,0.99386764,participant
10876,participant,0.99604833,participant
10877,participant,0.9900611,participant
10878,participant,0.9981319,participant
10879,participant,0.998916,participant
10880,participant,0.9951345,participant
10881,participant,0.99386764,participant
10882,participant,0.99604833,participant
10883,participant,0.9900611,participant
10884,participant,0.9991249,participant
10885,participant,0.99951607,participant
10886,participant,0.9977178,participant
10887,participant,0.99386764,participant
10888,participant,0.99604833,participant
10889,participant,0.9900611,participant
10890,participant,0.9972677,participant
10891,participant,0.99820507,participant
10892,participant,0.99378914,participant
10893,participant,0.99386764,participant
10894,participant,0.99604833,participant
10895,participant,0.9900611,participant
10896,participant,0.9929485,participant
10897,participant,0.9957784,participant
10898,participant,0.98431027,participant
10899,participant,0.99386764,participant
10900,participant,0.99604833,participant
10901,participant,0.9900611,participant
10902,participant,0.9929986,participant
10903,participant,0.9956893,participant
10904,participant,0.98526746,participant
10905,participant,0.99386764,participant
10906,participant,0.99604833,participant
10907,participant,0.9900611,participant
10908,participant,0.9979091,participant
10909,participant,0.9986144,participant
10910,participant,0.9948797,participant
10911,participant,0.9834511,participant
10912,participant,0.9861566,participant
10913,participant,0.9776347,participant
10914,participant,0.99784184,participant
10915,participant,0.99854404,participant
10916,participant,0.9939,participant
10917,participant,0.9834511,participant
10918,participant,0.9861566,participant
10919,participant,0.9776347,participant
10920,participant,0.9990129,participant
10921,participant,0.99937934,participant
10922,participant,0.9975618,participant
10923,participant,0.9834511,participant
10924,participant,0.9861566,participant
10925,participant,0.9776347,participant
10926,participant,0.9974193,participant
10927,participant,0.9982864,participant
10928,participant,0.9920791,participant
10929,participant,0.9834511,participant
10930,participant,0.9861566,participant
10931,participant,0.9776347,participant
10932,participant,0.99388504,participant
10933,participant,0.99590623,participant
10934,participant,0.9834144,participant
10935,participant,0.9834511,participant
10936,participant,0.9861566,participant
10937,participant,0.9776347,participant
10938,participant,0.99099016,participant
10939,participant,0.99381894,participant
10940,participant,0.9791175,participant
10941,participant,0.9834511,participant
10942,participant,0.9861566,participant
10943,participant,0.9776347,participant
10944,participant,0.99595183,participant
10945,participant,0.99752223,participant
10946,participant,0.9915321,participant
10947,participant,0.96932656,participant
10948,participant,0.97060746,participant
10949,participant,0.96467686,participant
10950,participant,0.9942775,participant
10951,participant,0.99607193,participant
10952,participant,0.9828774,participant
10953,participant,0.96932656,participant
10954,participant,0.97060746,participant
10955,participant,0.96467686,participant
10956,participant,0.99626327,participant
10957,participant,0.99755573,participant
10958,participant,0.98988324,participant
10959,participant,0.96932656,participant
10960,participant,0.97060746,participant
10961,participant,0.96467686,participant
10962,participant,0.9881234,participant
10963,participant,0.9911975,participant
10964,participant,0.96662146,participant
10965,participant,0.96932656,participant
10966,participant,0.97060746,participant
10967,participant,0.96467686,participant
10968,participant,0.99116087,participant
10969,participant,0.9944352,participant
10970,participant,0.97676533,participant
10971,participant,0.96932656,participant
10972,participant,0.97060746,participant
10973,participant,0.96467686,participant
10974,participant,0.98424655,participant
10975,participant,0.99059355,participant
10976,participant,0.965339,participant
10977,participant,0.96932656,participant
10978,participant,0.97060746,participant
10979,participant,0.96467686,participant
10980,participant,0.99435496,participant
10981,participant,0.9962952,participant
10982,participant,0.98777163,participant
10983,participant,0.97900015,participant
10984,participant,0.9873232,participant
10985,participant,0.97232336,participant
10986,participant,0.9976305,participant
10987,participant,0.9984032,participant
10988,participant,0.9937374,participant
10989,participant,0.97900015,participant
10990,participant,0.9873232,participant
10991,participant,0.97232336,participant
10992,participant,0.9978631,participant
10993,participant,0.9987025,participant
10994,participant,0.99528056,participant
10995,participant,0.97900015,participant
10996,participant,0.9873232,participant
10997,participant,0.97232336,participant
10998,participant,0.99516636,participant
10999,participant,0.9964203,participant
11000,participant,0.98680156,participant
11001,participant,0.97900015,participant
11002,participant,0.9873232,participant
11003,participant,0.97232336,participant
11004,participant,0.99195844,participant
11005,participant,0.9946744,participant
11006,participant,0.9809546,participant
11007,participant,0.97900015,participant
11008,participant,0.9873232,participant
11009,participant,0.97232336,participant
11010,participant,0.98372114,participant
11011,participant,0.98887604,participant
11012,participant,0.9532387,participant
11013,participant,0.97900015,participant
11014,participant,0.9873232,participant
11015,participant,0.97232336,participant
11016,participant,0.9905262,participant
11017,participant,0.9951751,participant
11018,participant,0.975153,participant
11019,participant,0.9934918,participant
11020,participant,0.9964113,participant
11021,participant,0.9835599,participant
11022,participant,0.9908125,participant
11023,participant,0.9937593,participant
11024,participant,0.96885365,participant
11025,participant,0.9934918,participant
11026,participant,0.9964113,participant
11027,participant,0.9835599,participant
11028,participant,0.983731,participant
11029,participant,0.98820025,participant
11030,participant,0.9499212,participant
11031,participant,0.9934918,participant
11032,participant,0.9964113,participant
11033,participant,0.9835599,participant
11034,participant,0.97849137,participant
11035,participant,0.98616505,participant
11036,participant,0.94289994,participant
11037,participant,0.9934918,participant
11038,participant,0.9964113,participant
11039,participant,0.9835599,participant
11040,participant,0.9792905,participant
11041,participant,0.9860649,participant
11042,participant,0.9406281,participant
11043,participant,0.9934918,participant
11044,participant,0.9964113,participant
11045,participant,0.9835599,participant
11046,participant,0.95064306,participant
11047,participant,0.96869123,participant
11048,participant,0.88185,participant
11049,participant,0.9934918,participant
11050,participant,0.9964113,participant
11051,participant,0.9835599,participant
11052,participant,0.9931691,participant
11053,participant,0.9959766,participant
11054,participant,0.9763569,participant
11055,participant,0.98344713,participant
11056,participant,0.98322743,participant
11057,participant,0.94966274,participant
11058,participant,0.9906306,participant
11059,participant,0.99352175,participant
11060,participant,0.9723793,participant
11061,participant,0.98344713,participant
11062,participant,0.98322743,participant
11063,participant,0.94966274,participant
11064,participant,0.98567045,participant
11065,participant,0.9901147,participant
11066,participant,0.956923,participant
11067,participant,0.98344713,participant
11068,participant,0.98322743,participant
11069,participant,0.94966274,participant
11070,participant,0.9756406,participant
11071,participant,0.9832306,participant
11072,participant,0.9338726,participant
11073,participant,0.98344713,participant
11074,participant,0.98322743,participant
11075,participant,0.94966274,participant
11076,participant,0.9678875,participant
11077,participant,0.97759676,participant
11078,participant,0.9095457,participant
11079,participant,0.98344713,participant
11080,participant,0.98322743,participant
11081,participant,0.94966274,participant
11082,participant,0.9568791,participant
11083,participant,0.97187257,participant
11084,participant,0.88863784,participant
11085,participant,0.98344713,participant
11086,participant,0.98322743,participant
11087,participant,0.94966274,participant
11088,participant,0.9915115,participant
11089,participant,0.99514586,participant
11090,participant,0.9752244,participant
11091,participant,0.99144435,participant
11092,participant,0.9931398,participant
11093,participant,0.97899723,participant
11094,participant,0.9892135,participant
11095,participant,0.9927637,participant
11096,participant,0.9689396,participant
11097,participant,0.99144435,participant
11098,participant,0.9931398,participant
11099,participant,0.97899723,participant
11100,participant,0.98622036,participant
11101,participant,0.99042654,participant
11102,participant,0.9650517,participant
11103,participant,0.99144435,participant
11104,participant,0.9931398,participant
11105,participant,0.97899723,participant
11106,participant,0.96699,participant
11107,participant,0.9778116,participant
11108,participant,0.92126846,participant
11109,participant,0.99144435,participant
11110,participant,0.9931398,participant
11111,participant,0.97899723,participant
11112,participant,0.965593,participant
11113,participant,0.97606695,participant
11114,participant,0.91470426,participant
11115,participant,0.99144435,participant
11116,participant,0.9931398,participant
11117,participant,0.97899723,participant
11118,participant,0.9515743,participant
11119,participant,0.9690833,participant
11120,participant,0.8890211,participant
11121,participant,0.99144435,participant
11122,participant,0.9931398,participant
11123,participant,0.97899723,participant
11124,participant,0.98271316,participant
11125,participant,0.99097085,participant
11126,participant,0.9469573,participant
11127,participant,0.9865304,participant
11128,participant,0.99161667,participant
11129,participant,0.954768,participant
11130,participant,0.9733112,participant
11131,participant,0.9820574,participant
11132,participant,0.9193659,participant
11133,participant,0.9865304,participant
11134,participant,0.99161667,participant
11135,participant,0.954768,participant
11136,participant,0.9586347,participant
11137,participant,0.97254205,participant
11138,participant,0.8829601,participant
11139,participant,0.9865304,participant
11140,participant,0.99161667,participant
11141,participant,0.954768,participant
11142,participant,0.96404606,participant
11143,participant,0.97932726,participant
11144,participant,0.9050411,participant
11145,participant,0.9865304,participant
11146,participant,0.99161667,participant
11147,participant,0.954768,participant
11148,participant,0.9419231,participant
11149,participant,0.95974135,participant
11150,participant,0.8539441,participant
11151,participant,0.9865304,participant
11152,participant,0.99161667,participant
11153,participant,0.954768,participant
11154,participant,0.89504135,participant
11155,participant,0.93376493,participant
11156,participant,0.7586911,participant
11157,participant,0.9865304,participant
11158,participant,0.99161667,participant
11159,participant,0.954768,participant
11160,participant,0.97824705,participant
11161,participant,0.9874202,participant
11162,participant,0.9360913,participant
11163,participant,0.9747081,participant
11164,participant,0.9837912,participant
11165,participant,0.9266521,participant
11166,participant,0.9662528,participant
11167,participant,0.97673076,participant
11168,participant,0.9100833,participant
11169,participant,0.9747081,participant
11170,participant,0.9837912,participant
11171,participant,0.9266521,participant
11172,participant,0.94058406,participant
11173,participant,0.9581277,participant
11174,participant,0.852584,participant
11175,participant,0.9747081,participant
11176,participant,0.9837912,participant
11177,participant,0.9266521,participant
11178,participant,0.9315541,participant
11179,participant,0.9510797,participant
11180,participant,0.83929473,participant
11181,participant,0.9747081,participant
11182,participant,0.9837912,participant
11183,participant,0.9266521,participant
11184,participant,0.952694,participant
11185,participant,0.9716322,participant
11186,participant,0.8816855,participant
11187,participant,0.9747081,participant
11188,participant,0.9837912,participant
11189,participant,0.9266521,participant
11190,participant,0.8858807,participant
11191,participant,0.9266115,participant
11192,participant,0.7617817,participant
11193,participant,0.9747081,participant
11194,participant,0.9837912,participant
11195,participant,0.9266521,participant
11196,participant,0.92074263,participant
11197,participant,0.9500958,participant
11198,participant,0.8137009,participant
11199,participant,0.9369573,participant
11200,participant,0.94999397,participant
11201,participant,0.86913216,participant
11202,participant,0.9296895,participant
11203,participant,0.94971603,participant
11204,participant,0.8217409,participant
11205,participant,0.9369573,participant
11206,participant,0.94999397,participant
11207,participant,0.86913216,participant
11208,participant,0.904233,participant
11209,participant,0.9324038,participant
11210,participant,0.7641953,participant
11211,participant,0.9369573,participant
11212,participant,0.94999397,participant
11213,participant,0.86913216,participant
11214,participant,0.8443849,participant
11215,participant,0.8880055,participant
11216,participant,0.6780258,participant
11217,participant,0.9369573,participant
11218,participant,0.94999397,participant
11219,participant,0.86913216,participant
11220,participant,0.8706324,participant
11221,participant,0.90849286,participant
11222,participant,0.73677677,participant
11223,participant,0.9369573,participant
11224,participant,0.94999397,participant
11225,participant,0.86913216,participant
11226,participant,0.8553725,participant
11227,participant,0.90628153,participant
11228,participant,0.6833701,participant
11229,participant,0.9369573,participant
11230,participant,0.94999397,participant
11231,participant,0.86913216,participant
11232,occupation,0.9988923,occupation
11233,occupation,0.99868476,occupation
11234,occupation,0.99975026,occupation
11235,occupation,0.99809813,occupation
11236,occupation,0.99842006,occupation
11237,occupation,0.9992228,occupation
11238,occupation,0.9917911,occupation
11239,occupation,0.9900298,occupation
11240,occupation,0.9963042,occupation
11241,occupation,0.99809813,occupation
11242,occupation,0.99842006,occupation
11243,occupation,0.9992228,occupation
11244,occupation,0.9943402,occupation
11245,occupation,0.9927222,occupation
11246,occupation,0.99782145,occupation
11247,occupation,0.99809813,occupation
11248,occupation,0.99842006,occupation
11249,occupation,0.9992228,occupation
11250,occupation,0.99783045,occupation
11251,occupation,0.99739957,occupation
11252,occupation,0.9992533,occupation
11253,occupation,0.99809813,occupation
11254,occupation,0.99842006,occupation
11255,occupation,0.9992228,occupation
11256,occupation,0.9972488,occupation
11257,occupation,0.99655056,occupation
11258,occupation,0.9990443,occupation
11259,occupation,0.99809813,occupation
11260,occupation,0.99842006,occupation
11261,occupation,0.9992228,occupation
11262,occupation,0.9995618,occupation
11263,occupation,0.9994184,occupation
11264,occupation,0.9999015,occupation
11265,occupation,0.99809813,occupation
11266,occupation,0.99842006,occupation
11267,occupation,0.9992228,occupation
11268,occupation,0.9951652,occupation
11269,occupation,0.9926564,occupation
11270,occupation,0.9976168,occupation
11271,occupation,0.98482543,occupation
11272,occupation,0.98424286,occupation
11273,occupation,0.98867923,occupation
11274,occupation,0.9859067,occupation
11275,occupation,0.98263437,occupation
11276,occupation,0.9926839,occupation
11277,occupation,0.98482543,occupation
11278,occupation,0.98424286,occupation
11279,occupation,0.98867923,occupation
11280,occupation,0.982922,occupation
11281,occupation,0.97639227,occupation
11282,occupation,0.9897725,occupation
11283,occupation,0.98482543,occupation
11284,occupation,0.98424286,occupation
11285,occupation,0.98867923,occupation
11286,occupation,0.99407893,occupation
11287,occupation,0.99299675,occupation
11288,occupation,0.996862,occupation
11289,occupation,0.98482543,occupation
11290,occupation,0.98424286,occupation
11291,occupation,0.98867923,occupation
11292,occupation,0.99480534,occupation
11293,occupation,0.9923753,occupation
11294,occupation,0.99749374,occupation
11295,occupation,0.98482543,occupation
11296,occupation,0.98424286,occupation
11297,occupation,0.98867923,occupation
11298,occupation,0.99733776,occupation
11299,occupation,0.99597776,occupation
11300,occupation,0.9988235,occupation
11301,occupation,0.98482543,occupation
11302,occupation,0.98424286,occupation
11303,occupation,0.98867923,occupation
11304,occupation,0.9968806,occupation
11305,occupation,0.99553746,occupation
11306,occupation,0.99867165,occupation
11307,occupation,0.9913037,occupation
11308,occupation,0.99102527,occupation
11309,occupation,0.99424446,occupation
11310,occupation,0.98446506,occupation
11311,occupation,0.97944313,occupation
11312,occupation,0.99130666,occupation
11313,occupation,0.9913037,occupation
11314,occupation,0.99102527,occupation
11315,occupation,0.99424446,occupation
11316,occupation,0.9914726,occupation
11317,occupation,0.98827934,occupation
11318,occupation,0.9963072,occupation
11319,occupation,0.9913037,occupation
11320,occupation,0.99102527,occupation
11321,occupation,0.99424446,occupation
11322,occupation,0.9937797,occupation
11323,occupation,0.99239844,occupation
11324,occupation,0.9965618,occupation
11325,occupation,0.9913037,occupation
11326,occupation,0.99102527,occupation
11327,occupation,0.99424446,occupation
11328,occupation,0.9939546,occupation
11329,occupation,0.99151576,occupation
11330,occupation,0.997153,occupation
11331,occupation,0.9913037,occupation
11332,occupation,0.99102527,occupation
11333,occupation,0.99424446,occupation
11334,occupation,0.9973196,occupation
11335,occupation,0.9957653,occupation
11336,occupation,0.9988044,occupation
11337,occupation,0.9913037,occupation
11338,occupation,0.99102527,occupation
11339,occupation,0.99424446,occupation
11340,occupation,0.9982363,occupation
11341,occupation,0.9977577,occupation
11342,occupation,0.99930596,occupation
11343,occupation,0.9964657,occupation
11344,occupation,0.99717015,occupation
11345,occupation,0.9980664,occupation
11346,occupation,0.9939773,occupation
11347,occupation,0.9923849,occupation
11348,occupation,0.9967497,occupation
11349,occupation,0.9964657,occupation
11350,occupation,0.99717015,occupation
11351,occupation,0.9980664,occupation
11352,occupation,0.99386513,occupation
11353,occupation,0.9922547,occupation
11354,occupation,0.99675256,occupation
11355,occupation,0.9964657,occupation
11356,occupation,0.99717015,occupation
11357,occupation,0.9980664,occupation
11358,occupation,0.9977529,occupation
11359,occupation,0.99684966,occupation
11360,occupation,0.9990575,occupation
11361,occupation,0.9964657,occupation
11362,occupation,0.99717015,occupation
11363,occupation,0.9980664,occupation
11364,occupation,0.99751264,occupation
11365,occupation,0.996777,occupation
11366,occupation,0.99904764,occupation
11367,occupation,0.9964657,occupation
11368,occupation,0.99717015,occupation
11369,occupation,0.9980664,occupation
11370,occupation,0.9991839,occupation
11371,occupation,0.9989056,occupation
11372,occupation,0.9997018,occupation
11373,occupation,0.9964657,occupation
11374,occupation,0.99717015,occupation
11375,occupation,0.9980664,occupation
